; CSV, generated by libsigrok4DSL 0.2.0 on Tue Oct 18 11:27:46 2022
; Channels (4/16)
; Sample rate: 20 MHz
; Sample count: 200.512 M Samples
Time(s), CLK, MOSI, CS, DC
0.32890725,1,1,0,0
0.32891595,1,1,1,1
0.328916,1,1,1,0
0.3289246,1,1,0,0
0.3289333,1,1,1,1
0.3289334,1,1,1,0
0.32895065,1,1,0,0
0.3289593,1,1,1,1
0.3289594,1,1,1,0
0.328968,1,1,0,0
0.32898535,1,1,1,1
0.32898545,1,1,1,0
0.32899405,1,1,0,0
0.3290027,1,1,1,1
0.3290028,1,1,1,0
0.3290114,1,1,0,0
0.32902005,1,1,1,1
0.32902015,1,1,1,0
0.3290374,1,1,0,0
0.3290461,1,1,1,1
0.3290462,1,1,1,0
0.32905475,1,1,0,0
0.3290721,1,1,1,1
0.3290722,1,1,1,0
0.3290808,1,1,0,0
0.3290895,1,1,1,1
0.3290896,1,1,1,0
0.32909815,1,1,0,0
0.32910685,1,1,1,1
0.32910695,1,1,1,0
0.3291242,1,1,0,0
0.32913285,1,1,1,1
0.32913295,1,1,1,0
0.32914155,1,1,0,0
0.3291589,1,1,1,1
0.329159,1,1,1,0
0.3291676,1,1,0,0
0.32917625,1,1,1,1
0.32917635,1,1,1,0
0.32918495,1,1,0,0
0.3291936,1,1,1,1
0.3291937,1,1,1,0
0.32921095,1,1,0,0
0.32921965,1,1,1,1
0.32921975,1,1,1,0
0.3292283,1,1,0,0
0.32924565,1,1,1,1
0.32924575,1,1,1,0
0.32925435,1,1,0,0
0.32926305,1,1,1,1
0.32926315,1,1,1,0
0.3292717,1,1,0,0
0.3292804,1,1,1,1
0.3292805,1,1,1,0
0.32929775,1,1,0,0
0.3293064,1,1,1,0
0.32930645,1,1,1,1
0.3293065,1,1,1,0
0.3293151,1,1,0,0
0.32933245,1,1,1,1
0.32933255,1,1,1,0
0.32934115,1,1,0,0
0.32934985,1,1,1,1
0.3293499,1,1,1,0
0.3293585,1,1,0,0
0.3293672,1,1,1,1
0.32936725,1,1,1,0
0.32938455,1,1,0,0
0.3293932,1,1,1,0
0.32939325,1,1,1,1
0.3293933,1,1,1,0
0.3294019,1,1,0,0
0.32941925,1,1,1,1
0.3294193,1,1,1,0
0.32942795,1,1,0,0
0.3294366,1,1,1,0
0.32943665,1,1,1,1
0.3294367,1,1,1,0
0.3294453,1,1,0,0
0.32945395,1,1,1,0
0.329454,1,1,1,1
0.32945405,1,1,1,0
0.3294713,1,1,0,0
0.329506,1,1,1,1
0.3295061,1,1,1,0
0.3295147,1,1,0,0
0.32953205,1,1,1,1
0.32953215,1,1,1,0
0.32954075,1,1,0,0
0.3295494,1,1,1,1
0.3295495,1,1,1,0
0.3295581,1,1,0,0
0.3295928,1,1,1,1
0.3295929,1,1,1,0
0.3296015,1,1,0,0
0.32961885,1,1,1,1
0.32961895,1,1,1,0
0.3296275,1,1,0,0
0.32964485,1,1,1,1
0.32964495,1,1,1,0
0.32965355,1,1,0,0
0.3296622,1,1,1,1
0.3296623,1,1,1,0
0.3296709,1,1,0,0
0.32967955,1,1,1,1
0.32967965,1,1,1,0
0.32968825,1,1,0,0
0.32969695,1,1,1,1
0.32969705,1,1,1,0
0.3297056,1,1,0,0
0.32972295,1,1,1,1
0.32972305,1,1,1,0
0.32973165,1,1,0,0
0.329749,1,1,1,1
0.3297491,1,1,1,0
0.32975765,1,1,0,0
0.32976635,1,1,1,1
0.32976645,1,1,1,0
0.32977505,1,1,0,0
0.3297837,1,1,1,1
0.3297838,1,1,1,0
0.32980105,1,1,0,0
0.3298184,1,1,1,1
0.3298185,1,1,1,0
0.3298271,1,1,0,0
0.32983575,1,1,1,0
0.3298358,1,1,1,1
0.32983585,1,1,1,0
0.32984445,1,1,0,0
0.3298531,1,1,1,0
0.32985315,1,1,1,1
0.3298532,1,1,1,0
0.3298618,1,1,1,1
0.32986185,1,1,0,0
0.3298705,1,1,1,1
0.3298706,1,1,1,0
0.32988785,1,1,0,0
0.32992255,1,1,1,1
0.32992265,1,1,1,0
0.32993125,1,1,0,0
0.3299399,1,1,1,1
0.32994,1,1,1,0
0.3299486,1,1,0,0
0.3299573,1,1,1,1
0.32995735,1,1,1,0
0.32996595,1,1,0,0
0.32997465,1,1,1,1
0.3299747,1,1,1,0
0.329992,1,1,0,0
0.33000065,1,1,1,0
0.3300007,1,1,1,1
0.33000075,1,1,1,0
0.33000935,1,1,0,0
0.3300267,1,1,1,1
0.33002675,1,1,1,0
0.3300354,1,1,0,0
0.33005275,1,1,1,1
0.33005285,1,1,1,0
0.3300701,1,1,0,0
0.33007875,1,1,1,1
0.33007885,1,1,1,0
0.33008745,1,1,0,0
0.3300961,1,1,1,1
0.3300962,1,1,1,0
0.3301048,1,1,0,0
0.33011345,1,1,1,1
0.33011355,1,1,1,0
0.33012215,1,1,0,0
0.3301742,1,1,1,1
0.3301743,1,1,1,0
0.3301829,1,1,0,0
0.33020025,1,1,1,1
0.33020035,1,1,1,0
0.33020895,1,1,0,0
0.3302176,1,1,1,1
0.3302177,1,1,1,0
0.33023495,1,1,0,0
0.33026965,1,1,1,1
0.33026975,1,1,1,0
0.33027835,1,1,0,0
0.330287,1,1,1,1
0.3302871,1,1,1,0
0.3302957,1,1,0,0
0.3303044,1,1,1,1
0.3303045,1,1,1,0
0.3303391,1,1,0,0
0.33034775,1,1,1,1
0.33034785,1,1,1,0
0.3303651,1,1,0,0
0.3303738,1,1,1,1
0.3303739,1,1,1,0
0.3303825,1,1,0,0
0.33039985,1,1,1,1
0.33039995,1,1,1,0
0.3304085,1,1,0,0
0.33042585,1,1,1,0
0.3304259,1,1,1,1
0.33042595,1,1,1,0
0.3304519,1,1,0,0
0.33046055,1,1,1,0
0.3304606,1,1,1,1
0.33046065,1,1,1,0
0.3304693,1,1,0,0
0.33047795,1,1,1,1
0.33047805,1,1,1,0
0.33048665,1,1,0,0
0.3304953,1,1,1,1
0.3304954,1,1,1,0
0.330504,1,1,0,0
0.33052135,1,1,1,1
0.3305214,1,1,1,0
0.3305387,1,1,0,0
0.33054735,1,1,1,0
0.3305474,1,1,1,1
0.33054745,1,1,1,0
0.33055605,1,1,0,0
0.3306081,1,1,1,0
0.33060815,1,1,1,1
0.3306082,1,1,1,0
0.3306168,1,1,0,0
0.33063415,1,1,1,1
0.33063425,1,1,1,0
0.33064285,1,1,0,0
0.3306602,1,1,1,1
0.3306603,1,1,1,0
0.33067755,1,1,0,0
0.33070355,1,1,1,1
0.33070365,1,1,1,0
0.33071225,1,1,0,0
0.3307209,1,1,1,1
0.330721,1,1,1,0
0.3307296,1,1,0,0
0.3307383,1,1,1,1
0.3307384,1,1,1,0
0.33074695,1,1,0,0
0.33075565,1,1,1,1
0.33075575,1,1,1,0
0.3307643,1,1,0,0
0.33078165,1,1,1,1
0.33078175,1,1,1,0
0.330799,1,1,0,0
0.3308077,1,1,1,1
0.3308078,1,1,1,0
0.3308164,1,1,0,0
0.33082505,1,1,1,1
0.33082515,1,1,1,0
0.33083375,1,1,0,0
0.33086845,1,1,1,1
0.33086855,1,1,1,0
0.3308858,1,1,0,0
0.33089445,1,1,1,1
0.33089455,1,1,1,0
0.33090315,1,1,0,0
0.3309292,1,1,1,1
0.3309293,1,1,1,0
0.33093785,1,1,0,0
0.33094655,1,1,1,1
0.33094665,1,1,1,0
0.33097255,1,1,0,0
0.33098125,1,1,1,1
0.33098135,1,1,1,0
0.33098995,1,1,0,0
0.3309986,1,1,1,0
0.33099865,1,1,1,1
0.3309987,1,1,1,0
0.3310073,1,1,0,0
0.33101595,1,1,1,0
0.331016,1,1,1,1
0.33101605,1,1,1,0
0.33102465,1,1,0,0
0.3310333,1,1,1,0
0.33103335,1,1,1,1
0.3310334,1,1,1,0
0.33105935,1,1,0,0
0.33106805,1,1,1,1
0.3310681,1,1,1,0
0.33107675,1,1,0,0
0.3310941,1,1,1,1
0.33109415,1,1,1,0
0.33110275,1,1,0,0
0.3311201,1,1,1,0
0.33112015,1,1,1,1
0.3311202,1,1,1,0
0.33114615,1,1,0,0
0.3311548,1,1,1,0
0.33115485,1,1,1,1
0.3311549,1,1,1,0
0.3311635,1,1,0,0
0.3311722,1,1,1,1
0.33117225,1,1,1,0
0.33118085,1,1,0,0
0.33118955,1,1,1,1
0.33118965,1,1,1,0
0.3311982,1,1,0,0
0.33121555,1,1,1,1
0.33121565,1,1,1,0
0.3312329,1,1,0,0
0.3312416,1,1,1,1
0.3312417,1,1,1,0
0.3312503,1,1,0,0
0.33126765,1,1,1,1
0.33126775,1,1,1,0
0.3312763,1,1,0,0
0.331285,1,1,1,1
0.3312851,1,1,1,0
0.331311,1,1,0,0
0.33132835,1,1,1,1
0.33132845,1,1,1,0
0.33133705,1,1,0,0
0.3313544,1,1,1,1
0.3313545,1,1,1,0
0.3313631,1,1,0,0
0.33138045,1,1,1,1
0.33138055,1,1,1,0
0.3313891,1,1,0,0
0.3313978,1,1,1,1
0.3313979,1,1,1,0
0.33140645,1,1,0,0
0.33141515,1,1,1,1
0.33141525,1,1,1,0
0.33142385,1,1,0,0
0.3314412,1,1,1,1
0.3314413,1,1,1,0
0.33145855,1,1,0,0
0.3314672,1,1,1,1
0.3314673,1,1,1,0
0.3314759,1,1,0,0
0.33148455,1,1,1,1
0.33148465,1,1,1,0
0.33149325,1,1,0,0
0.3315019,1,1,1,1
0.331502,1,1,1,0
0.3315106,1,1,0,0
0.3315193,1,1,1,1
0.3315194,1,1,1,0
0.33153665,1,1,0,0
0.331554,1,1,1,1
0.3315541,1,1,1,0
0.33157135,1,1,0,0
0.3315887,1,1,1,1
0.3315888,1,1,1,0
0.3315974,1,1,0,0
0.33161475,1,1,1,1
0.33161485,1,1,1,0
0.33162345,1,1,0,0
0.3316408,1,1,1,1
0.33164085,1,1,1,0
0.33165815,1,1,0,0
0.3316755,1,1,1,1
0.33167555,1,1,1,0
0.3316842,1,1,0,0
0.33169285,1,1,1,0
0.3316929,1,1,1,1
0.33169295,1,1,1,0
0.33170155,1,1,0,0
0.3317102,1,1,1,0
0.33171025,1,1,1,1
0.3317103,1,1,1,0
0.33172755,1,1,0,0
0.33173625,1,1,1,1
0.3317363,1,1,1,0
0.3317449,1,1,0,0
0.33176225,1,1,1,0
0.3317623,1,1,1,1
0.33176235,1,1,1,0
0.33177095,1,1,0,0
0.33177965,1,1,1,1
0.3317797,1,1,1,0
0.3317883,1,1,0,0
0.3318317,1,1,1,1
0.3318318,1,1,1,0
0.33184035,1,1,0,0
0.33184905,1,1,1,1
0.33184915,1,1,1,0
0.33185775,1,1,0,0
0.3318664,1,1,1,1
0.3318665,1,1,1,0
0.33188375,1,1,0,0
0.33191845,1,1,1,1
0.33191855,1,1,1,0
0.33192715,1,1,0,0
0.3319358,1,1,1,1
0.3319359,1,1,1,0
0.3319445,1,1,0,0
0.33196185,1,1,1,1
0.33196195,1,1,1,0
0.3319792,1,1,0,0
0.33200525,1,1,1,1
0.33200535,1,1,1,0
0.3320139,1,1,0,0
0.3320226,1,1,1,1
0.3320227,1,1,1,0
0.3320313,1,1,0,0
0.33203995,1,1,1,1
0.33204005,1,1,1,0
0.33204865,1,1,0,0
0.332066,1,1,1,1
0.3320661,1,1,1,0
0.33207465,1,1,0,0
0.332092,1,1,1,1
0.3320921,1,1,1,0
0.3321007,1,1,0,0
0.33210935,1,1,1,1
0.33210945,1,1,1,0
0.33211805,1,1,0,0
0.33212675,1,1,1,1
0.33212685,1,1,1,0
0.3321354,1,1,0,0
0.3321441,1,1,1,1
0.3321442,1,1,1,0
0.33216145,1,1,0,0
0.3321788,1,1,1,1
0.3321789,1,1,1,0
0.33218745,1,1,1,1
0.3321875,1,1,0,0
0.33219615,1,1,1,1
0.33219625,1,1,1,0
0.33220485,1,1,0,0
0.33223955,1,1,1,1
0.33223965,1,1,1,0
0.3322569,1,1,0,0
0.3322656,1,1,1,1
0.33226565,1,1,1,0
0.33227425,1,1,0,0
0.33228295,1,1,1,1
0.332283,1,1,1,0
0.33229165,1,1,0,0
0.3323003,1,1,1,0
0.33230035,1,1,1,1
0.3323004,1,1,1,0
0.332309,1,1,0,0
0.33231765,1,1,1,0
0.3323177,1,1,1,1
0.33231775,1,1,1,0
0.332335,1,1,0,0
0.3323697,1,1,1,1
0.3323698,1,1,1,0
0.3323784,1,1,0,0
0.33239575,1,1,1,1
0.33239585,1,1,1,0
0.33240445,1,1,0,0
0.3324131,1,1,1,1
0.3324132,1,1,1,0
0.3324218,1,1,0,0
0.3324565,1,1,1,1
0.3324566,1,1,1,0
0.3324652,1,1,0,0
0.33248255,1,1,1,1
0.33248265,1,1,1,0
0.3324912,1,1,0,0
0.3325259,1,1,1,1
0.332526,1,1,1,0
0.3325346,1,1,0,0
0.33254325,1,1,1,1
0.33254335,1,1,1,0
0.33255195,1,1,0,0
0.33256065,1,1,1,1
0.33256075,1,1,1,0
0.3325693,1,1,0,0
0.332578,1,1,1,1
0.3325781,1,1,1,0
0.33258665,1,1,0,0
0.33259535,1,1,1,1
0.33259545,1,1,1,0
0.33262135,1,1,0,0
0.33263005,1,1,1,1
0.33263015,1,1,1,0
0.33263875,1,1,0,0
0.3326474,1,1,1,1
0.3326475,1,1,1,0
0.3326561,1,1,0,0
0.33267345,1,1,1,1
0.33267355,1,1,1,0
0.3326821,1,1,0,0
0.3326908,1,1,1,1
0.3326909,1,1,1,0
0.33270815,1,1,0,0
0.3327168,1,1,1,0
0.33271685,1,1,1,1
0.3327169,1,1,1,0
0.3327255,1,1,0,0
0.33275155,1,1,1,1
0.33275165,1,1,1,0
0.3327689,1,1,0,0
0.3327776,1,1,1,1
0.33277765,1,1,1,0
0.33279495,1,1,0,0
0.3328036,1,1,1,1
0.3328037,1,1,1,0
0.3328123,1,1,0,0
0.33283835,1,1,1,1
0.3328384,1,1,1,0
0.332847,1,1,0,0
0.33286435,1,1,1,0
0.3328644,1,1,1,1
0.33286445,1,1,1,0
0.3328817,1,1,0,0
0.3328904,1,1,1,1
0.33289045,1,1,1,0
0.3328991,1,1,0,0
0.33295115,1,1,1,1
0.33295125,1,1,1,0
0.3329598,1,1,0,0
0.33297715,1,1,1,1
0.33297725,1,1,1,0
0.33298585,1,1,0,0
0.3330032,1,1,1,1
0.3330033,1,1,1,0
0.33302055,1,1,0,0
0.33302925,1,1,1,1
0.33302935,1,1,1,0
0.3330379,1,1,0,0
0.3330466,1,1,1,1
0.3330467,1,1,1,0
0.33305525,1,1,0,0
0.33306395,1,1,1,1
0.33306405,1,1,1,0
0.33307265,1,1,0,0
0.3330813,1,1,1,1
0.3330814,1,1,1,0
0.33309,1,1,0,0
0.33309865,1,1,1,1
0.33309875,1,1,1,0
0.33310735,1,1,0,0
0.3331247,1,1,1,1
0.3331248,1,1,1,0
0.33314205,1,1,0,0
0.3331507,1,1,1,1
0.3331508,1,1,1,0
0.3331594,1,1,0,0
0.33317675,1,1,1,1
0.33317685,1,1,1,0
0.33318545,1,1,0,0
0.3332028,1,1,1,1
0.3332029,1,1,1,0
0.3332288,1,1,0,0
0.3332375,1,1,1,1
0.3332376,1,1,1,0
0.3332462,1,1,0,0
0.33325485,1,1,1,1
0.33325495,1,1,1,0
0.3332722,1,1,0,0
0.33328955,1,1,1,0
0.3332896,1,1,1,1
0.33328965,1,1,1,0
0.3333156,1,1,0,0
0.33332425,1,1,1,0
0.3333243,1,1,1,1
0.33332435,1,1,1,0
0.33333295,1,1,1,1
0.333333,1,1,0,0
0.33334165,1,1,1,1
0.33334175,1,1,1,0
0.33335035,1,1,0,0
0.3333677,1,1,1,1
0.33336775,1,1,1,0
0.33337635,1,1,0,0
0.33338505,1,1,1,1
0.3333851,1,1,1,0
0.3334024,1,1,0,0
0.33341105,1,1,1,1
0.33341115,1,1,1,0
0.33341975,1,1,0,0
0.33342845,1,1,1,1
0.3334285,1,1,1,0
0.33346315,1,1,0,0
0.3334718,1,1,1,0
0.33347185,1,1,1,1
0.3334719,1,1,1,0
0.33348915,1,1,0,0
0.33349785,1,1,1,1
0.33349795,1,1,1,0
0.33350655,1,1,0,0
0.3335239,1,1,1,1
0.333524,1,1,1,0
0.3335499,1,1,0,0
0.3335586,1,1,1,1
0.3335587,1,1,1,0
0.33357595,1,1,0,0
0.3335846,1,1,1,1
0.3335847,1,1,1,0
0.3335933,1,1,0,0
0.33361065,1,1,1,1
0.33361075,1,1,1,0
0.33361935,1,1,0,0
0.333628,1,1,1,1
0.3336281,1,1,1,0
0.33365405,1,1,0,0
0.3336714,1,1,1,1
0.3336715,1,1,1,0
0.3336801,1,1,0,0
0.33373215,1,1,1,1
0.33373225,1,1,1,0
0.3337408,1,1,0,0
0.33375815,1,1,1,1
0.33375825,1,1,1,0
0.33376685,1,1,0,0
0.3337842,1,1,1,1
0.3337843,1,1,1,0
0.3337929,1,1,0,0
0.33381025,1,1,1,1
0.33381035,1,1,1,0
0.33383625,1,1,0,0
0.33384495,1,1,1,1
0.33384505,1,1,1,0
0.33385365,1,1,0,0
0.3338623,1,1,1,0
0.33386235,1,1,1,1
0.3338624,1,1,1,0
0.333871,1,1,0,0
0.33387965,1,1,1,0
0.3338797,1,1,1,1
0.33387975,1,1,1,0
0.33388835,1,1,0,0
0.3339057,1,1,1,1
0.3339058,1,1,1,0
0.33392305,1,1,0,0
0.33393175,1,1,1,1
0.3339318,1,1,1,0
0.33394045,1,1,0,0
0.33396645,1,1,1,1
0.33396655,1,1,1,0
0.3339838,1,1,0,0
0.3339925,1,1,1,1
0.33399255,1,1,1,0
0.33400985,1,1,0,0
0.3340185,1,1,1,0
0.33401855,1,1,1,1
0.3340186,1,1,1,0
0.3340272,1,1,0,0
0.3340359,1,1,1,1
0.33403595,1,1,1,0
0.33404455,1,1,0,0
0.33405325,1,1,1,1
0.33405335,1,1,1,0
0.3340619,1,1,0,0
0.33407925,1,1,1,0
0.3340793,1,1,1,1
0.33407935,1,1,1,0
0.3340966,1,1,0,0
0.3341053,1,1,1,1
0.3341054,1,1,1,0
0.334114,1,1,0,0
0.33412265,1,1,1,1
0.33412275,1,1,1,0
0.33413135,1,1,0,0
0.33416605,1,1,1,1
0.33416615,1,1,1,0
0.3341834,1,1,0,0
0.33419205,1,1,1,1
0.33419215,1,1,1,0
0.33420075,1,1,0,0
0.33420945,1,1,1,1
0.33420955,1,1,1,0
0.3342268,1,1,0,0
0.33424415,1,1,1,1
0.33424425,1,1,1,0
0.33427015,1,1,0,0
0.33427885,1,1,1,1
0.33427895,1,1,1,0
0.33428755,1,1,0,0
0.3342962,1,1,1,1
0.3342963,1,1,1,0
0.3343049,1,1,0,0
0.33431355,1,1,1,1
0.33431365,1,1,1,0
0.33432225,1,1,0,0
0.3343396,1,1,1,1
0.3343397,1,1,1,0
0.33435695,1,1,0,0
0.3343656,1,1,1,1
0.3343657,1,1,1,0
0.3343743,1,1,0,0
0.334383,1,1,1,1
0.3343831,1,1,1,0
0.33442635,1,1,0,0
0.33443505,1,1,1,1
0.33443515,1,1,1,0
0.3344437,1,1,0,0
0.3344524,1,1,1,1
0.3344525,1,1,1,0
0.3344611,1,1,0,0
0.33447845,1,1,1,1
0.33447855,1,1,1,0
0.3344871,1,1,1,1
0.33448715,1,1,0,0
0.33451315,1,1,1,1
0.33451325,1,1,1,0
0.3345305,1,1,0,0
0.3345392,1,1,1,1
0.33453925,1,1,1,0
0.3345479,1,1,0,0
0.3345739,1,1,1,0
0.33457395,1,1,1,1
0.334574,1,1,1,0
0.33459125,1,1,0,0
0.33459995,1,1,1,1
0.3346,1,1,1,0
0.3346173,1,1,0,0
0.33462595,1,1,1,0
0.334626,1,1,1,1
0.33462605,1,1,1,0
0.33463465,1,1,0,0
0.33464335,1,1,1,1
0.33464345,1,1,1,0
0.3346867,1,1,0,0
0.3346954,1,1,1,1
0.3346955,1,1,1,0
0.33470405,1,1,0,0
0.33471275,1,1,1,1
0.33471285,1,1,1,0
0.33472145,1,1,0,0
0.3347301,1,1,1,1
0.3347302,1,1,1,0
0.3347388,1,1,0,0
0.33475615,1,1,1,1
0.33475625,1,1,1,0
0.3347648,1,1,0,0
0.3347735,1,1,1,1
0.3347736,1,1,1,0
0.33479085,1,1,0,0
0.3347995,1,1,1,1
0.3347996,1,1,1,0
0.3348082,1,1,0,0
0.3348169,1,1,1,1
0.334817,1,1,1,0
0.3348516,1,1,0,0
0.33486025,1,1,1,1
0.33486035,1,1,1,0
0.3348776,1,1,0,0
0.3348863,1,1,1,1
0.3348864,1,1,1,0
0.334895,1,1,0,0
0.334921,1,1,1,1
0.3349211,1,1,1,0
0.3349297,1,1,0,0
0.33493835,1,1,1,1
0.33493845,1,1,1,0
0.3349644,1,1,0,0
0.33497305,1,1,1,1
0.33497315,1,1,1,0
0.33498175,1,1,0,0
0.33499045,1,1,1,1
0.33499055,1,1,1,0
0.3350338,1,1,0,0
0.3350425,1,1,1,1
0.3350426,1,1,1,0
0.33505115,1,1,1,1
0.3350512,1,1,0,0
0.33505985,1,1,1,1
0.33505995,1,1,1,0
0.33506855,1,1,0,0
0.3350772,1,1,1,0
0.33507725,1,1,1,1
0.3350773,1,1,1,0
0.3350946,1,1,0,0
0.33511195,1,1,1,1
0.335112,1,1,1,0
0.33513795,1,1,0,0
0.33514665,1,1,1,1
0.3351467,1,1,1,0
0.33515535,1,1,0,0
0.33518135,1,1,1,0
0.3351814,1,1,1,1
0.33518145,1,1,1,0
0.33519005,1,1,0,0
0.3352074,1,1,1,1
0.3352075,1,1,1,0
0.33522475,1,1,0,0
0.3352334,1,1,1,1
0.3352335,1,1,1,0
0.3352421,1,1,0,0
0.3352508,1,1,1,1
0.3352509,1,1,1,0
0.33526815,1,1,0,0
0.3352768,1,1,1,1
0.3352769,1,1,1,0
0.3352855,1,1,0,0
0.33529415,1,1,1,1
0.33529425,1,1,1,0
0.3353115,1,1,0,0
0.3353202,1,1,1,1
0.3353203,1,1,1,0
0.3353289,1,1,0,0
0.33533755,1,1,1,1
0.33533765,1,1,1,0
0.33538095,1,1,0,0
0.3353896,1,1,1,1
0.3353897,1,1,1,0
0.3353983,1,1,0,0
0.33540695,1,1,1,1
0.33540705,1,1,1,0
0.33541565,1,1,0,0
0.33542435,1,1,1,1
0.33542445,1,1,1,0
0.335433,1,1,0,0
0.33545905,1,1,1,1
0.33545915,1,1,1,0
0.3354764,1,1,0,0
0.33549375,1,1,1,1
0.33549385,1,1,1,0
0.33550245,1,1,0,0
0.3355198,1,1,1,1
0.3355199,1,1,1,0
0.3355458,1,1,0,0
0.3355545,1,1,1,1
0.3355546,1,1,1,0
0.33556315,1,1,0,0
0.3355805,1,1,1,1
0.3355806,1,1,1,0
0.3355892,1,1,0,0
0.33560655,1,1,1,0
0.3356066,1,1,1,1
0.33560665,1,1,1,0
0.3356239,1,1,1,1
0.33562395,1,1,0,0
0.3356326,1,1,1,1
0.3356327,1,1,1,0
0.33564995,1,1,0,0
0.3356673,1,1,1,1
0.3356674,1,1,1,0
0.335676,1,1,0,0
0.33569335,1,1,1,1
0.33569345,1,1,1,0
0.3357194,1,1,0,0
0.33572805,1,1,1,0
0.3357281,1,1,1,1
0.33572815,1,1,1,0
0.33573675,1,1,0,0
0.3357541,1,1,1,1
0.33575415,1,1,1,0
0.3357628,1,1,0,0
0.33577145,1,1,1,0
0.3357715,1,1,1,1
0.33577155,1,1,1,0
0.3357888,1,1,0,0
0.33580615,1,1,1,0
0.3358062,1,1,1,1
0.33580625,1,1,1,0
0.3358235,1,1,0,0
0.33584085,1,1,1,1
0.33584095,1,1,1,0
0.33584955,1,1,0,0
0.33588425,1,1,1,1
0.33588435,1,1,1,0
0.3359103,1,1,0,0
0.33592765,1,1,1,1
0.33592775,1,1,1,0
0.33593635,1,1,0,0
0.335945,1,1,1,1
0.3359451,1,1,1,0
0.3359537,1,1,0,0
0.33596235,1,1,1,1
0.33596245,1,1,1,0
0.3359797,1,1,0,0
0.3360144,1,1,1,1
0.3360145,1,1,1,0
0.3360231,1,1,0,0
0.33604045,1,1,1,1
0.33604055,1,1,1,0
0.33604915,1,1,0,0
0.3360578,1,1,1,1
0.3360579,1,1,1,0
0.3360665,1,1,0,0
0.3361012,1,1,1,1
0.3361013,1,1,1,0
0.3361099,1,1,0,0
0.33612725,1,1,1,1
0.33612735,1,1,1,0
0.3361359,1,1,0,0
0.3361706,1,1,1,0
0.33617065,1,1,1,1
0.3361707,1,1,1,0
0.3361793,1,1,0,0
0.33618795,1,1,1,0
0.336188,1,1,1,1
0.33618805,1,1,1,0
0.3361967,1,1,0,0
0.33620535,1,1,1,1
0.33620545,1,1,1,0
0.336214,1,1,1,1
0.33621405,1,1,0,0
0.3362227,1,1,1,1
0.3362228,1,1,1,0
0.3362314,1,1,0,0
0.33624005,1,1,1,1
0.33624015,1,1,1,0
0.3362661,1,1,0,0
0.33627475,1,1,1,1
0.33627485,1,1,1,0
0.33628345,1,1,0,0
0.33629215,1,1,1,1
0.3362922,1,1,1,0
0.3363008,1,1,0,0
0.33631815,1,1,1,0
0.3363182,1,1,1,1
0.33631825,1,1,1,0
0.33632685,1,1,0,0
0.3363355,1,1,1,0
0.33633555,1,1,1,1
0.3363356,1,1,1,0
0.33635285,1,1,0,0
0.33636155,1,1,1,1
0.3363616,1,1,1,0
0.33637025,1,1,0,0
0.33639625,1,1,1,1
0.33639635,1,1,1,0
0.3364136,1,1,0,0
0.3364223,1,1,1,1
0.3364224,1,1,1,0
0.33643965,1,1,0,0
0.3364483,1,1,1,1
0.3364484,1,1,1,0
0.336457,1,1,0,0
0.33648305,1,1,1,1
0.33648315,1,1,1,0
0.3364917,1,1,0,0
0.33650905,1,1,1,1
0.33650915,1,1,1,0
0.3365264,1,1,0,0
0.3365351,1,1,1,1
0.3365352,1,1,1,0
0.3365438,1,1,0,0
0.33659585,1,1,1,1
0.33659595,1,1,1,0
0.3366045,1,1,0,0
0.33662185,1,1,1,1
0.33662195,1,1,1,0
0.33663055,1,1,0,0
0.3366566,1,1,1,1
0.3366567,1,1,1,0
0.33666525,1,1,0,0
0.3366913,1,1,1,1
0.3366914,1,1,1,0
0.33669995,1,1,0,0
0.33670865,1,1,1,1
0.33670875,1,1,1,0
0.33671735,1,1,0,0
0.336726,1,1,1,1
0.3367261,1,1,1,0
0.3367347,1,1,0,0
0.3367694,1,1,1,1
0.3367695,1,1,1,0
0.33678675,1,1,0,0
0.3367954,1,1,1,0
0.33679545,1,1,1,1
0.3367955,1,1,1,0
0.3368041,1,1,1,1
0.33680415,1,1,0,0
0.33683015,1,1,1,1
0.33683025,1,1,1,0
0.33683885,1,1,0,0
0.3368475,1,1,1,1
0.3368476,1,1,1,0
0.33687355,1,1,0,0
0.3368822,1,1,1,0
0.33688225,1,1,1,1
0.3368823,1,1,1,0
0.3368909,1,1,0,0
0.3368996,1,1,1,1
0.33689965,1,1,1,0
0.33690825,1,1,0,0
0.33691695,1,1,1,1
0.336917,1,1,1,0
0.3369256,1,1,0,0
0.33694295,1,1,1,0
0.336943,1,1,1,1
0.33694305,1,1,1,0
0.3369603,1,1,0,0
0.336969,1,1,1,1
0.3369691,1,1,1,0
0.3369777,1,1,0,0
0.33699505,1,1,1,1
0.33699515,1,1,1,0
0.3370037,1,1,0,0
0.3370124,1,1,1,1
0.3370125,1,1,1,0
0.3370384,1,1,0,0
0.33705575,1,1,1,1
0.33705585,1,1,1,0
0.33706445,1,1,0,0
0.3371165,1,1,1,1
0.3371166,1,1,1,0
0.3371252,1,1,0,0
0.33714255,1,1,1,1
0.33714265,1,1,1,0
0.33715125,1,1,0,0
0.3371599,1,1,1,1
0.33716,1,1,1,0
0.3371946,1,1,0,0
0.33721195,1,1,1,1
0.33721205,1,1,1,0
0.33722065,1,1,0,0
0.3372293,1,1,1,1
0.3372294,1,1,1,0
0.337238,1,1,0,0
